Column1,date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration
2517,7/2/1963 3:00,22.761248,13.602917,47593.67,2.1499999,10.426116
2518,7/3/1963 3:00,24.08625,12.586249,47903.812,1.2833333,9.424445
2519,7/4/1963 3:00,23.261251,14.611249,42793.31,3.5,10.196585
2520,7/5/1963 3:00,21.66125,13.63625,27923.375,3.9666665,10.748352
2521,7/6/1963 3:00,22.644585,12.769584,43973.8,0.95,10.541743
2522,7/7/1963 3:00,23.044584,13.094583,51080.516,1.1833333,21.122496
2523,7/8/1963 3:00,18.327917,12.03625,41007.63,3.533333,16.358957
2524,7/9/1963 3:00,19.477917,11.594583,31999.15,0.38333336,18.14263
2525,7/10/1963 3:00,19.869583,12.144584,44034.51,1.35,18.765173
2526,7/11/1963 3:00,18.594585,12.111249,39630.613,3.1833334,19.061516
2527,7/12/1963 3:00,20.277918,10.661249,46395.39,0.3,9.728719
2528,7/13/1963 3:00,22.577917,12.802917,37687.61,4.5833335,11.980835
2529,7/14/1963 3:00,20.152916,12.969583,44053.684,2,18.801214
2530,7/15/1963 3:00,24.444582,11.736249,50067.28,0.48333335,13.727673
2531,7/16/1963 3:00,25.261251,14.6362505,47213.234,0.06666667,15.673953
2532,7/17/1963 3:00,22.877916,14.677915,48227.875,0.35,11.628403
2533,7/18/1963 3:00,23.73625,14.686252,44923.86,1.9499999,11.61316
2534,7/19/1963 3:00,24.752914,14.31125,45465.11,2.1499999,11.284012
2535,7/20/1963 3:00,23.569586,15.202916,43403.926,0.3166667,15.484662
2536,7/21/1963 3:00,24.68625,13.777916,48896.047,0.116666675,13.068009
2537,7/22/1963 3:00,27.102915,14.919583,48009.562,0.06666667,11.068871
2538,7/23/1963 3:00,28.377916,16.952917,44275.816,4.316667,10.352438
2539,7/24/1963 3:00,28.519585,17.969584,47519.75,0.8999999,15.457898
2540,7/25/1963 3:00,26.727919,16.227917,36674.39,4.45,16.716423
2541,7/26/1963 3:00,19.202917,12.361249,33289.152,4.8666673,19.005606
2542,7/27/1963 3:00,18.819584,11.01125,45253.484,0.033333335,14.008073
2543,7/28/1963 3:00,20.994583,11.219583,45183.402,0.1,12.997498
2544,7/29/1963 3:00,22.402916,11.21125,49398.184,0,14.809382
2545,7/30/1963 3:00,22.994583,11.444583,49778.344,0.5,12.103765
2546,7/31/1963 3:00,23.11125,11.769584,48857.887,0.68333334,11.463707
2547,8/1/1963 3:00,25.886251,13.219583,47007.668,0.1,8.090182
2548,8/2/1963 3:00,30.002916,14.96125,49050.83,0.11666667,8.177707
2549,8/3/1963 3:00,32.18625,17.219584,47905.266,0.15,13.640396
2550,8/4/1963 3:00,25.98625,17.561249,27417.695,6.3666663,21.030207
2551,8/5/1963 3:00,24.877914,15.702916,39953.16,0.4666666,15.321915
2552,8/6/1963 3:00,28.319582,15.486249,45929.824,1.6333333,12.081875
2553,8/7/1963 3:00,23.994583,17.18625,26466.729,8.633334,14.0986595
2554,8/8/1963 3:00,19.969584,14.977917,17727.025,4.35,19.43758
2555,8/9/1963 3:00,18.419584,13.169582,30316.545,3.0166667,17.78443
2556,8/10/1963 3:00,19.127916,12.127915,31409.955,1.7666668,21.294674
2557,8/11/1963 3:00,21.594582,14.002917,37429.176,1.7833334,24.733324
2558,8/12/1963 3:00,20.319586,13.777917,33916.723,3.3500001,18.300758
2559,8/13/1963 3:00,19.977917,13.28625,35699.297,0.73333335,18.871931
2560,8/14/1963 3:00,21.894583,12.052917,38055.473,1.0333333,10.623052
2561,8/15/1963 3:00,19.31125,13.519584,22294.703,10.850001,20.740244
2562,8/16/1963 3:00,19.819586,11.294582,40360.906,0.3166667,15.93792
2563,8/17/1963 3:00,21.58625,11.469583,23492.406,6.0833335,15.272812
2564,8/18/1963 3:00,16.402916,10.627915,25968.877,10.866668,21.098963
2565,8/19/1963 3:00,16.719584,10.81125,23730.57,8.766667,31.309961
2566,8/20/1963 3:00,19.261251,12.394582,25537.521,8.366667,26.83293
2567,8/21/1963 3:00,16.436249,10.944584,29927.475,4.233333,22.217001
2568,8/22/1963 3:00,16.627916,10.944583,23829.977,5.5833335,21.109661
2569,8/23/1963 3:00,19.444584,12.469584,19585.404,3.4833329,17.991203
2570,8/24/1963 3:00,19.88625,12.819583,33201.594,2.8833332,23.357496
2571,8/25/1963 3:00,19.702915,13.319583,37172.08,0.65000004,24.955132
2572,8/26/1963 3:00,23.394583,13.944583,34690.48,2.3333333,17.747839
2573,8/27/1963 3:00,18.911251,12.561249,14701.573,8.383333,17.669092
2574,8/28/1963 3:00,16.469584,10.527916,33482.14,5.5833335,12.157361
2575,8/29/1963 3:00,16.302917,8.894584,31369.883,2.3166668,9.132025
2576,8/30/1963 3:00,17.119585,8.3862505,28363.658,0.59999996,9.46855
2577,8/31/1963 3:00,18.544584,9.702916,24207.209,1.25,13.302422
2578,3/1/1964 2:00,4.752917,0.73625,7464.354,0.033333335,10.163537
2579,3/2/1964 2:00,5.552916,-1.7970833,28507.021,0,9.616691
2580,3/3/1964 2:00,4.6945834,-2.9220836,23633.861,0,8.01591
2581,3/4/1964 2:00,2.9445832,-2.01375,11780.878,0.4333334,14.635928
2582,3/5/1964 2:00,0.71958333,-2.9970834,7378.8203,1.1,22.821657
2583,3/6/1964 2:00,-1.2804166,-4.4304166,14309.512,0.71666664,22.425644
2584,3/7/1964 2:00,-1.2554168,-6.0304165,21905.701,0.2166667,20.180252
2585,3/8/1964 2:00,1.0779166,-7.2220836,36363.56,0,16.772831
2586,3/9/1964 2:00,4.9195833,-4.7054167,36983.656,0,13.50417
2587,3/10/1964 2:00,6.4029164,-3.1220834,37000.52,0,9.288753
2588,3/11/1964 2:00,7.0029163,-2.7054167,36579.01,0,9.712083
2589,3/12/1964 2:00,8.052917,-1.6720833,27938.305,0,20.737139
2590,3/13/1964 2:00,6.169584,-0.07208333,18516.107,1.9000002,18.32268
2591,3/14/1964 2:00,6.6362495,0.17791665,24701.79,0.35,22.163734
2592,3/15/1964 2:00,2.1695833,-2.4804165,18096.883,4.183333,25.071104
2593,3/16/1964 2:00,1.58625,-4.13875,25252.459,0.81666654,19.664804
2594,3/17/1964 2:00,1.76125,-6.91375,35688.29,0.15,14.208565
2595,3/18/1964 2:00,2.2195833,-6.4470825,30875.547,0.16666667,12.635907
2596,3/19/1964 2:00,4.1112504,-4.26375,14123.34,4.383333,15.51616
2597,3/20/1964 2:00,8.06125,2.2529166,8656.763,7.3333335,16.574356
2598,3/21/1964 2:00,10.427917,2.3862498,19255.83,2.6166668,13.838313
2599,3/22/1964 2:00,9.194583,3.3779166,18923.97,2.1333332,12.751094
2600,3/23/1964 2:00,9.102917,1.2612499,22157.67,1.9833335,12.3654175
2601,3/24/1964 2:00,9.402917,1.1445833,22551.516,1.1999999,14.290337
2602,3/25/1964 2:00,11.43625,3.6279166,14786.273,4.1333337,16.392523
2603,3/26/1964 2:00,7.26125,3.7945833,1432.8896,5.6666665,14.413708
2604,3/27/1964 2:00,6.827917,1.9445833,5367.041,3.5166671,12.193101
2605,3/28/1964 2:00,5.627917,1.4945835,2621.9988,2.95,17.738508
2606,3/29/1964 2:00,4.5945835,0.88625,738.2137,6.0333343,14.650056
2607,3/30/1964 3:00,7.069584,0.30291665,10434.638,2.25,10.945171
2608,3/31/1964 3:00,8.052917,1.2029166,15174.788,1.0833334,11.008641
2609,4/1/1964 3:00,7.677917,2.5695837,4775.3394,1.4833335,13.517406
2610,4/2/1964 3:00,10.327916,2.1695836,12867.618,1.3833333,16.676321
2611,4/3/1964 3:00,9.119584,3.6029167,8089.9805,2.6666667,16.520115
2612,4/4/1964 3:00,6.96125,2.9195833,1333.2206,5.0666666,17.679407
2613,4/5/1964 3:00,5.48625,1.63625,0,3.6499999,15.521274
2614,4/6/1964 3:00,6.844583,0.69458336,14848.28,0.7833333,13.440431
2615,4/7/1964 3:00,6.6612496,-0.34708333,23017.086,1.2000002,17.607964
2616,4/8/1964 3:00,7.8779163,-0.31375,33310.78,1.8166665,17.713247
2617,4/9/1964 3:00,12.744583,3.2112503,24562.627,1.6166667,15.202794
2618,4/10/1964 3:00,16.102917,2.277917,38036.684,0.05,10.840243
2619,4/11/1964 3:00,15.469584,3.6445835,39195.645,0.79999995,11.52506
2620,4/12/1964 3:00,13.744583,3.86125,28151.102,1.5499998,18.38361
2621,4/13/1964 3:00,12.094583,5.877917,15802.138,4.3666663,19.911713
2622,4/14/1964 3:00,11.969583,4.0445833,36788.574,4.35,21.126493
2623,4/15/1964 3:00,14.31125,3.4945834,45123.375,0.13333334,14.514966
2624,4/16/1964 3:00,19.327917,3.83625,44760.3,0,14.8592615
2625,4/17/1964 3:00,21.369583,7.43625,45036.355,0,14.675033
2626,4/18/1964 3:00,21.944586,9.61125,45188.297,0.1,16.415323
2627,4/19/1964 3:00,21.919584,10.152916,40397.363,0.16666667,21.037352
2628,4/20/1964 3:00,15.127917,8.169583,24960.07,1.4666666,12.045505
2629,4/21/1964 3:00,16.452917,7.2695827,34579.434,4.566667,14.398097
2630,4/22/1964 3:00,15.177917,7.0695834,40450.598,2.8166666,16.083662
2631,4/23/1964 3:00,14.577916,5.9029164,36323.785,5.7499995,15.533647
2632,4/24/1964 3:00,11.294583,5.952917,22478.568,8.266666,20.4344
2633,4/25/1964 3:00,11.619583,4.902917,25285.256,2.4333336,16.202496
2634,4/26/1964 3:00,13.894582,2.9195836,40498.145,0.13333334,11.643078
2635,4/27/1964 3:00,17.194582,2.1445835,47519.24,0,12.292918
2636,4/28/1964 3:00,19.21125,5.98625,26600.775,3.3499997,18.584494
2637,4/29/1964 3:00,14.819584,9.369583,34973.89,3.6666663,24.738562
2638,4/30/1964 3:00,13.702916,6.8529167,46099.363,3.2166665,20.294098
2639,5/1/1964 3:00,12.419583,5.83625,41519.34,3.4833333,22.786833
2640,5/2/1964 3:00,12.611249,5.61125,30497.979,2.8500001,19.569738
2641,5/3/1964 3:00,14.369583,7.73625,9175.153,6.433333,22.496206
2642,5/4/1964 3:00,14.28625,8.3862505,27471.986,7.566667,22.099367
2643,5/5/1964 3:00,13.752917,7.194584,39690.72,4.8666673,23.59095
2644,5/6/1964 3:00,15.869583,5.5279164,42818.69,0.18333334,15.939304
2645,5/7/1964 3:00,20.519583,8.044583,41402.31,0.083333336,13.543218
2646,5/8/1964 3:00,17.719584,10.002916,24701.586,2.4333334,19.856037
2647,5/9/1964 3:00,17.036251,7.26125,41104.277,0.53333336,12.012885
2648,5/10/1964 3:00,18.094584,8.66125,44357.34,0.5,14.683009
2649,5/11/1964 3:00,17.802916,7.4529166,32015.209,0.05,13.068954
2650,5/12/1964 3:00,23.061249,10.827916,43662.76,0,11.221957
2651,5/13/1964 3:00,24.227919,11.669583,43233.05,3.3666668,15.293164
2652,5/14/1964 3:00,15.611251,9.586249,17056.422,6.7833333,20.032543
2653,5/15/1964 3:00,14.702916,6.6279163,43173.8,0.38333336,16.74212
2654,5/16/1964 3:00,15.094583,5.26125,44158.707,0,10.855296
2655,5/17/1964 3:00,19.152916,6.052917,44168.293,0,9.61623
2656,5/18/1964 3:00,21.944582,8.43625,42510.32,1.15,12.940852
2657,5/19/1964 3:00,18.152916,11.694583,28838.812,3.3666668,14.181049
2658,5/20/1964 3:00,15.727917,8.66125,18920.203,9.75,18.696783
2659,5/21/1964 3:00,14.677917,6.9445834,35696.336,1.2833332,12.034471
2660,5/22/1964 3:00,17.827917,5.677917,46147.34,0.033333335,12.438302
2661,5/23/1964 3:00,21.302916,8.202916,50164.254,0,16.752459
2662,5/24/1964 3:00,22.544584,10.119583,50833.582,0.1,15.319794
2663,5/25/1964 3:00,23.752916,12.26125,49398.996,2.0666666,17.646852
2664,5/26/1964 3:00,19.727915,12.677917,29944.467,6.316667,14.844409
2665,5/27/1964 3:00,20.894583,11.83625,40705.914,2.1833332,10.537761
2666,5/28/1964 3:00,21.002916,11.702916,40978.855,4.2499995,11.357536
2667,5/29/1964 3:00,21.78625,11.477916,45235.3,2.1833332,9.933223
2668,5/30/1964 3:00,22.686249,11.31125,50557.484,0.45000002,10.553036
2669,5/31/1964 3:00,23.369583,11.702916,49687.88,1.2500001,11.228942
2670,6/1/1964 3:00,23.53625,13.061252,39923.293,4,14.432195
2671,6/2/1964 3:00,20.58625,13.427917,21836.291,9.783334,17.443802
2672,6/3/1964 3:00,20.652916,12.277917,48811.016,2.6499999,22.70915
2673,6/4/1964 3:00,23.069582,10.494583,50326.25,0,12.820996
2674,6/5/1964 3:00,27.41125,12.744583,45859.504,1.1999999,20.503193
2675,6/6/1964 3:00,22.119583,12.33625,45418.816,0.6333334,11.1905985
2676,6/7/1964 3:00,25.41958,13.252917,47548.14,4.8333325,16.460196
2677,6/8/1964 3:00,18.052917,11.93625,46718.49,4.5499997,22.179682
2678,6/9/1964 3:00,19.302916,10.477916,48397.707,0.06666667,12.600506
2679,6/10/1964 3:00,22.96125,9.58625,53362.637,0,13.53212
2680,6/11/1964 3:00,25.252916,12.13625,51080.99,0.016666668,11.012497
2681,6/12/1964 3:00,26.944582,13.236249,52192.78,0,11.315979
2682,6/13/1964 3:00,30.28625,15.577916,53550.41,0,13.060345
2683,6/14/1964 3:00,23.419584,15.711249,34404.938,6.2833343,17.954536
2684,6/15/1964 3:00,19.03625,13.719584,31474.686,3.6499999,20.310667
2685,6/16/1964 3:00,19.094584,12.294583,39225.12,0.21666665,11.280743
2686,6/17/1964 3:00,21.511251,11.969583,39244.91,0.016666668,10.476735
2687,6/18/1964 3:00,25.227915,12.586249,49721.906,0.36666667,13.420817
2688,6/19/1964 3:00,22.261251,13.969583,44059.613,2.8833332,20.810905
2689,6/20/1964 3:00,20.127916,11.352917,38550.56,1.9333334,15.592393
2690,6/21/1964 3:00,17.819582,9.577916,40220.48,4,12.335415
2691,6/22/1964 3:00,17.919582,9.836249,37377.98,3.4666665,12.200595
2692,6/23/1964 3:00,18.294584,9.394584,47366.434,1.8000002,15.989517
2693,6/24/1964 3:00,19.202917,9.269584,48227.406,0.083333336,13.981524
2694,6/25/1964 3:00,20.994585,10.727916,40354.29,0.30000004,16.893894
2695,6/26/1964 3:00,23.93625,12.944583,39570.45,0,12.9440565
2696,6/27/1964 3:00,26.127916,14.827918,45815.34,2.8166668,12.70787
2697,6/28/1964 3:00,24.469584,15.2612505,44059.266,2.1666665,18.796793
2698,6/29/1964 3:00,18.927917,11.41125,27768.361,3.0666664,24.378952
2699,6/30/1964 3:00,17.527918,10.06125,41164.266,0.6666667,20.149218
2700,7/1/1964 3:00,18.344584,11.236251,31540.658,1.5,23.303007
2701,7/2/1964 3:00,18.844584,9.277916,46204.355,0.016666668,11.451066
2702,7/3/1964 3:00,20.502916,10.16125,37245.707,0.76666665,14.781616
2703,7/4/1964 3:00,18.277916,10.702916,46157.957,1.0166667,16.034979
2704,7/5/1964 3:00,16.902918,9.552917,46181.457,0.91666657,15.068654
2705,7/6/1964 3:00,17.444584,9.16125,49033.355,0.8333333,19.95059
2706,7/7/1964 3:00,20.519583,8.519584,44031.94,0.06666667,13.904567
2707,7/8/1964 3:00,22.519583,12.88625,34070.51,0.41666666,23.655693
2708,7/9/1964 3:00,22.21125,13.8862505,34834.316,2.75,22.467093
2709,7/10/1964 3:00,18.161251,11.752917,41608.336,3.2666667,18.27213
2710,7/11/1964 3:00,18.577917,10.102917,38679.652,1.6166668,18.6149
2711,7/12/1964 3:00,21.252916,13.694584,15455.02,0.8333333,16.427454
2712,7/13/1964 3:00,24.436249,14.3862505,43552.29,0.8666668,9.057673
2713,7/14/1964 3:00,26.952917,14.119583,51108.02,0.48333332,8.411363
2714,7/15/1964 3:00,29.544584,16.66125,51715.87,0.016666668,9.365884
2715,7/16/1964 3:00,28.71125,17.527918,47591.81,0.76666665,14.148002
2716,7/17/1964 3:00,27.319582,16.977919,51561.246,0.083333336,11.561627
2717,7/18/1964 3:00,30.152916,16.28625,49986.312,0,10.685868
2718,7/19/1964 3:00,29.227915,17.727917,41146.25,0.53333336,15.389733
2719,7/20/1964 3:00,26.686249,17.219584,43932.62,0.26666668,12.968719
2720,7/21/1964 3:00,29.394583,17.127916,43225.83,2.5666666,15.053023
2721,7/22/1964 3:00,23.66125,16.53625,34540.8,4.6333337,17.822721
2722,7/23/1964 3:00,19.427916,14.194583,25137.096,0.90000004,16.665846
2723,7/24/1964 3:00,20.627916,13.269584,28004.54,0.38333336,13.452889
2724,7/25/1964 3:00,24.91125,13.96125,46288.902,0.083333336,9.43472
2725,7/26/1964 3:00,28.127914,13.91125,49039.08,0.016666668,10.377453
2726,7/27/1964 3:00,29.29458,16.58625,47648.793,1.0999999,14.74219
2727,7/28/1964 3:00,25.03625,17.152916,41317.723,3.25,17.203236
2728,7/29/1964 3:00,22.886251,15.294583,37964.574,0.25,16.519115
2729,7/30/1964 3:00,23.686249,13.41125,45894.957,0.033333335,10.133122
2730,7/31/1964 3:00,26.602919,14.444583,44038.28,0.41666666,19.600828
2731,8/1/1964 3:00,19.027918,14.302917,11117.452,2.3500004,24.354904
2732,8/2/1964 3:00,17.827917,12.402916,33489.133,3.3,26.662737
2733,8/3/1964 3:00,17.41125,11.344583,24084.53,0.15000002,16.879602
2734,8/4/1964 3:00,21.377916,13.144582,21789.75,0.28333333,16.669855
2735,8/5/1964 3:00,22.494583,12.986251,42226.758,0.05,13.174141
2736,8/6/1964 3:00,26.469582,12.519582,45677.777,0,11.074262
2737,8/7/1964 3:00,28.277916,16.36125,45376.38,2.1333332,17.713415
2738,8/8/1964 3:00,20.794584,14.66125,29425.697,8.6,17.22818
2739,8/9/1964 3:00,20.194582,12.644584,34444.12,1,8.798437
2740,8/10/1964 3:00,18.477917,12.177915,25156.627,5.7666664,16.066858
2741,8/11/1964 3:00,18.61125,12.369583,26278.885,3.7499998,13.411674
2742,8/12/1964 3:00,17.41125,12.577916,14108.309,18.233332,16.817373
2743,8/13/1964 3:00,19.094584,12.652916,20143.38,6.5,13.596375
2744,8/14/1964 3:00,20.377916,12.26125,43491.902,0.35000002,12.671939
2745,8/15/1964 3:00,21.602915,11.777916,39066.13,0.16666667,8.983146
2746,8/16/1964 3:00,21.144583,12.727917,39673.316,0.05,9.746449
2747,8/17/1964 3:00,26.327917,12.069583,40510.28,0.1,17.606455
2748,8/18/1964 3:00,22.98625,16.002916,31781.703,7.25,18.541264
2749,8/19/1964 3:00,19.419584,14.094583,30895.35,2.7,24.689417
2750,8/20/1964 3:00,16.427916,10.319583,32651.71,1.6166664,20.12117
2751,8/21/1964 3:00,18.552917,8.63625,37141.7,0.86666673,11.636955
2752,8/22/1964 3:00,18.177917,9.644584,30934.63,0.65000004,10.449279
2753,8/23/1964 3:00,19.511251,10.769582,36255.68,0.116666675,8.338945
2754,8/24/1964 3:00,21.33625,10.044582,33982.812,1.1,16.14141
2755,8/25/1964 3:00,23.986252,13.611252,39857.574,0.25,14.886174
2756,8/26/1964 3:00,28.04458,13.319583,45668.25,0,12.191322
2757,8/27/1964 3:00,30.744583,16.094584,45440.535,0,10.305459
2758,8/28/1964 3:00,29.761248,16.736248,44274.344,0.23333335,12.588432
2759,8/29/1964 3:00,22.119583,13.21125,33459.5,3.0833333,21.447878
2760,8/30/1964 3:00,16.61125,10.252917,36649.91,2.05,17.350126
2761,8/31/1964 3:00,16.469584,8.852917,33750.805,0.13333334,16.346159
2762,3/1/1965 2:00,2.5695832,-5.080416,16252.495,2.1333332,15.136044
2763,3/2/1965 2:00,-0.24708338,-4.61375,6572.305,5.65,21.036652
2764,3/3/1965 2:00,-2.0054166,-6.4804173,9718.046,5.133333,18.762098
2765,3/4/1965 2:00,-0.56374997,-10.497084,22505.252,0.7666666,12.372177
2766,3/5/1965 2:00,1.4779167,-7.830417,24224.76,0.36666667,9.118873
2767,3/6/1965 2:00,0.81958324,-4.105417,9883.978,0.8999999,14.250684
2768,3/7/1965 2:00,-0.5470833,-6.880417,23132.197,0.23333336,10.670215
2769,3/8/1965 2:00,-0.11374999,-9.76375,22608.936,0.6,12.666585
2770,3/9/1965 2:00,2.2362502,-6.980417,24447.467,0.3166667,11.327828
2771,3/10/1965 2:00,2.98625,-9.047084,37229.516,0,11.845197
2772,3/11/1965 2:00,4.4195833,-8.538751,37787.766,0,11.069225
2773,3/12/1965 2:00,6.3779163,-7.8637505,38049.21,0,10.283149
2774,3/13/1965 2:00,8.402916,-7.155417,38277.188,0,10.397204
2775,3/14/1965 2:00,9.302917,-1.9804169,27289.203,1.4,13.579582
2776,3/15/1965 2:00,10.23625,2.6612499,22820.314,1.0833334,16.511219
2777,3/16/1965 2:00,10.427916,4.2779164,18886.291,5,20.762268
2778,3/17/1965 2:00,11.919583,2.7612498,31805,1.1,16.123247
2779,3/18/1965 2:00,11.83625,2.0779169,28175.438,2.4999998,18.538486
2780,3/19/1965 2:00,8.019584,1.7195835,23356.803,1.8666664,18.928202
2781,3/20/1965 2:00,8.027917,-0.3720833,27989.088,1.5666667,14.653129
2782,3/21/1965 2:00,8.46125,1.5362501,8972.017,9.349999,19.372755
2783,3/22/1965 2:00,7.6779175,-0.8554166,29429.947,1.0833333,11.666837
2784,3/23/1965 2:00,10.527917,0.54458326,14787.685,3.8166666,15.339702
2785,3/24/1965 2:00,10.502916,4.4362497,22552.635,3.6166666,23.632334
2786,3/25/1965 2:00,8.844583,3.2945833,14769.194,5.1666665,23.438818
2787,3/26/1965 2:00,8.91125,3.1279166,16803.055,6.566667,26.299698
2788,3/27/1965 2:00,9.952916,2.4195833,10098.971,1.8833331,15.174316
2789,3/28/1965 2:00,12.594583,5.502917,19172.17,1.0166665,13.359565
2790,3/29/1965 3:00,15.327916,2.9195833,38888.61,0,10.335541
2791,3/30/1965 3:00,14.619583,2.6279166,41064.06,0.59999996,20.91755
2792,3/31/1965 3:00,12.102916,0.84458333,41752.566,0,14.987171
2793,4/1/1965 3:00,12.827916,-0.36375,42118.652,0,10.502171
2794,4/2/1965 3:00,14.044582,-0.68874997,42428.99,0,9.476357
2795,4/3/1965 3:00,15.76125,0.21958339,42037.773,0,12.953762
2796,4/4/1965 3:00,15.01125,3.7279167,41527.8,0.38333336,12.495564
2797,4/5/1965 3:00,16.669584,4.052917,40919.863,0.63333327,9.638364
2798,4/6/1965 3:00,16.527918,4.0779166,33811.773,1.75,14.738029
2799,4/7/1965 3:00,12.452916,5.48625,18282.605,1.85,11.552699
2800,4/8/1965 3:00,11.5529175,4.4779167,23631.39,4.4333334,12.242398
2801,4/9/1965 3:00,9.327916,3.8195832,15906.067,2.6833332,13.343867
2802,4/10/1965 3:00,11.819583,3.1029167,18858.049,1.9666667,14.749988
2803,4/11/1965 3:00,12.086249,4.1029167,20188.027,5.6499996,17.883194
2804,4/12/1965 3:00,12.127917,3.5195835,39493.63,2.7333333,18.941074
2805,4/13/1965 3:00,10.269584,2.3695834,38609.08,3.9333332,15.73209
2806,4/14/1965 3:00,10.127917,0.49458328,41851.74,1.3333335,9.49936
2807,4/15/1965 3:00,10.402916,0.53624994,18181.678,4.516667,16.094513
2808,4/16/1965 3:00,9.369583,4.21125,12095.9795,8.966667,22.046446
2809,4/17/1965 3:00,10.102917,1.7529167,11655.852,6.433333,25.168098
2810,4/18/1965 3:00,10.01125,3.4779167,32366.805,9.633334,26.930222
2811,4/19/1965 3:00,9.594583,1.7445835,33168.2,3.8833334,20.30457
2812,4/20/1965 3:00,8.7195835,1.8195834,15066.867,4.1833334,18.033358
2813,4/21/1965 3:00,9.502916,4.2862506,13927.207,5.35,20.297373
2814,4/22/1965 3:00,9.952916,4.51125,13891.602,4.4500003,16.412842
2815,4/23/1965 3:00,11.68625,3.669583,27946.682,3.2499998,14.754651
2816,4/24/1965 3:00,11.236249,3.4279165,29702.229,3,17.72915
2817,4/25/1965 3:00,9.627916,3.7029169,23151.01,4.5833335,14.252503
2818,4/26/1965 3:00,11.194583,3.1029167,31533.766,5.25,17.131172
2819,4/27/1965 3:00,9.086249,3.3279164,15788.324,5.7999997,13.189407
2820,4/28/1965 3:00,11.46125,2.2362502,32217.438,3.283333,15.732179
2821,4/29/1965 3:00,10.052917,4.669584,17027.201,6.8833337,22.321253
2822,4/30/1965 3:00,13.219584,3.7445834,39101.598,2.7166665,13.920731
2823,5/1/1965 3:00,15.5112505,1.6695833,45977.91,0.083333336,12.069534
2824,5/2/1965 3:00,16.702917,4.48625,41652.574,0.083333336,15.179061
2825,5/3/1965 3:00,14.902916,5.9695835,35177.477,5.65,18.090397
2826,5/4/1965 3:00,16.127916,8.78625,15562.224,8.05,21.918459
2827,5/5/1965 3:00,13.944583,7.6612506,36321.426,5.8333335,21.483177
